STATE,DISTRICT,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,HARDNESS,QUALITY
TAMIL NADU,Vellore,7.99,3210.0,0.0,403.0,657.0,250.0,105.0,0.0,1210.0,188.0,180.0,186.0,5.0,1.78,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Vellore,8.18,914.0,0.0,210.0,192.0,18.0,55.0,0.0,255.0,80.0,13.0,85.0,16.0,0.7,24.0,520.0,Hard,Safe
TAMIL NADU,Vellore,8.45,740.0,18.0,158.0,149.0,12.0,24.0,0.0,230.0,52.0,24.0,62.0,4.0,1.01,24.0,520.0,Hard,Safe
TAMIL NADU,Vellore,7.86,2825.0,0.0,495.0,517.0,96.0,42.0,0.0,630.0,92.0,97.0,294.0,17.0,0.53,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Villupuram,8.15,818.0,0.0,329.0,89.0,35.0,7.0,0.0,325.0,66.0,39.0,46.0,2.0,0.0,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Villupuram,7.86,1878.0,0.0,207.0,341.0,274.0,2.0,0.0,220.0,28.0,36.0,317.0,26.0,0.19,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Villupuram,6.19,643.0,0.0,250.0,57.0,23.0,0.0,0.0,200.0,72.0,5.0,46.0,8.0,0.0,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,7.5,2860.0,0.0,329.0,709.0,120.0,36.0,0.0,820.0,128.0,122.0,329.0,23.0,0.8,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,7.6,2320.0,0.0,598.0,255.0,101.0,168.0,0.0,580.0,56.0,107.0,204.0,57.0,0.92,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,8.1,1026.0,0.0,598.0,28.0,119.0,10.0,0.0,250.0,40.0,36.0,172.0,2.0,1.15,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,7.7,2450.0,0.0,378.0,560.0,245.0,80.0,0.0,990.0,156.0,146.0,252.0,7.0,0.51,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,7.4,1000.0,0.0,415.0,78.0,80.0,25.0,0.0,330.0,76.0,34.0,70.0,19.0,0.34,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,8.2,1185.0,0.0,390.0,57.0,113.0,10.0,0.0,260.0,64.0,24.0,112.0,3.0,1.8,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,7.7,940.0,0.0,281.0,128.0,112.0,54.0,0.0,390.0,72.0,51.0,103.0,12.0,0.67,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,7.9,2090.0,0.0,781.0,177.0,63.0,34.0,0.0,370.0,68.0,49.0,240.0,28.0,1.88,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,7.7,2620.0,0.0,464.0,291.0,333.0,34.0,0.0,600.0,76.0,100.0,250.0,5.0,1.76,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Virudhunagar,7.6,643.0,0.0,256.0,43.0,18.0,36.0,0.0,300.0,48.0,44.0,17.0,6.0,0.72,24.0,520.0,Hard,Safe
TAMIL NADU,Virudhunagar,7.4,4710.0,0.0,561.0,737.0,321.0,42.0,0.0,720.0,84.0,124.0,580.0,5.0,1.41,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.84,950.0,0.0,329.0,96.0,54.0,23.0,0.0,375.0,64.0,52.0,40.0,6.8,1.01,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.84,1796.0,0.0,390.0,284.0,20.0,174.0,0.0,680.0,136.0,83.0,93.0,3.4,0.85,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.63,1009.0,0.0,207.0,164.0,27.0,84.0,0.0,360.0,68.0,46.0,51.0,0.72,0.13,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.77,625.0,0.0,207.0,68.0,32.0,0.18,0.0,160.0,28.0,22.0,60.0,3.6,0.4,24.0,520.0,Hard,Safe
TAMIL NADU,Madurai,8.19,1653.0,0.0,854.0,85.0,37.0,39.0,0.0,170.0,20.0,29.0,350.0,0.43,2.0,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.57,2810.0,0.0,659.0,370.0,102.0,99.0,0.0,500.0,80.0,73.0,320.0,46.0,0.7,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.49,190.0,0.0,61.0,14.0,15.0,0.96,0.0,56.0,14.0,4.9,9.6,0.33,0.33,24.0,520.0,Soft,Safe
TAMIL NADU,Madurai,7.58,2310.0,0.0,610.0,356.0,102.0,72.0,0.0,560.0,56.0,102.0,282.0,7.1,0.78,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.75,1283.0,0.0,305.0,213.0,33.0,53.0,0.0,380.0,68.0,51.0,113.0,1.1,2.38,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.65,1685.0,0.0,378.0,256.0,120.0,36.0,0.0,570.0,56.0,105.0,155.0,2.2,0.86,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.99,658.0,0.0,366.0,25.0,5.0,6.1,0.0,270.0,40.0,41.0,29.0,3.7,0.42,24.0,520.0,Hard,Safe
TAMIL NADU,Madurai,7.77,1677.0,0.0,634.0,156.0,138.0,19.0,0.0,320.0,40.0,54.0,251.0,16.0,1.46,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.38,2520.0,0.0,293.0,512.0,135.0,54.0,0.0,740.0,112.0,112.0,174.0,7.1,1.0,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.49,1637.0,0.0,293.0,327.0,70.0,30.0,0.0,510.0,64.0,85.0,153.0,5.4,1.2,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.97,649.0,0.0,268.0,43.0,26.0,24.0,0.0,190.0,36.0,24.0,58.0,2.0,0.85,24.0,520.0,Hard,Safe
TAMIL NADU,Madurai,7.2,95.0,0.0,24.0,5.7,3.5,0.91,0.0,24.0,6.4,1.9,1.5,0.22,0.0,24.0,520.0,Soft,Safe
TAMIL NADU,Madurai,7.5,2880.0,0.0,378.0,583.0,175.0,62.0,0.0,520.0,80.0,78.0,341.0,53.0,0.79,24.0,520.0,Hard,Moderately Safe
TAMIL NADU,Madurai,7.64,604.0,0.0,226.0,50.0,31.0,17.0,0.0,195.0,34.0,27.0,42.0,2.0,0.86,24.0,520.0,Hard,Safe
Telangana,Hyderabad,7.3,820.0,0.0,299.0,50.0,75.0,42.0,0.0,265.0,74.0,19.0,57.0,0.7,0.7,24.0,500.0,Hard,Safe
Telangana,Hyderabad,6.96,1100.0,0.0,317.0,92.0,62.0,108.0,0.0,350.0,96.0,27.0,78.0,0.7,0.87,24.0,658.0,Hard,Moderately Safe
Telangana,Hyderabad,6.95,1930.0,0.0,439.0,269.0,91.0,41.0,0.0,580.0,128.0,63.0,167.0,1.0,0.99,24.0,1028.0,Hard,Moderately Safe
Telangana,Hyderabad,6.6,680.0,0.0,201.0,71.0,44.0,53.0,0.0,270.0,50.0,35.0,49.0,1.0,0.68,24.0,426.0,Hard,Safe
Telangana,Hyderabad,7.24,790.0,0.0,299.0,57.0,55.0,40.0,0.0,250.0,48.0,32.0,94.0,2.0,0.55,24.0,509.0,Hard,Safe
Telangana,Hyderabad,7.27,1245.0,0.0,403.0,106.0,94.0,73.0,0.0,320.0,80.0,29.0,130.0,2.7,0.7,24.0,761.0,Hard,Moderately Safe
Telangana,Hyderabad,7.9,570.0,0.0,122.0,85.0,21.0,40.0,0.0,115.0,6.0,24.0,70.0,0.7,0.37,24.0,321.0,Moderately,Safe
Telangana,Hyderabad,7.63,1190.0,0.0,329.0,170.0,17.0,43.0,0.0,480.0,20.0,104.0,59.0,9.3,0.64,24.0,624.0,Hard,Moderately Safe
Telangana,Hyderabad,7.2,1360.0,0.0,366.0,135.0,94.0,99.0,0.0,400.0,124.0,22.0,97.0,2.1,0.59,24.0,796.0,Hard,Moderately Safe
Telangana,Hyderabad,7.4,1300.0,0.0,488.0,99.0,71.0,71.0,0.0,390.0,80.0,46.0,129.0,0.9,0.78,24.0,795.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.2,1471.0,0.0,458.0,131.0,101.0,6.3,0.0,390.0,116.0,24.0,128.0,7.0,1.13,24.0,793.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.4,1180.0,0.0,342.0,110.0,115.0,41.0,0.0,325.0,102.0,17.0,114.0,3.1,0.72,24.0,711.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.0,735.0,0.0,250.0,53.0,48.0,42.0,0.0,240.0,66.0,18.0,45.0,0.5,0.5,24.0,426.0,Hard,Safe
Telangana,Ranga Reddy,7.1,1478.0,0.0,354.0,135.0,111.0,118.0,0.0,590.0,122.0,69.0,50.0,0.6,0.43,24.0,822.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.1,1234.0,0.0,476.0,57.0,46.0,79.0,0.0,427.0,110.0,37.0,59.0,6.6,0.65,24.0,685.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.2,992.0,0.0,299.0,74.0,102.0,12.0,0.0,295.0,92.0,16.0,80.0,7.8,0.78,24.0,567.0,Hard,Safe
Telangana,Ranga Reddy,7.07,1355.0,0.0,348.0,110.0,96.0,117.0,0.0,460.0,108.0,46.0,53.0,1.5,0.65,24.0,744.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.02,1360.0,0.0,268.0,149.0,122.0,149.0,0.0,390.0,136.0,12.0,119.0,1.9,0.61,24.0,854.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.2,2169.0,0.0,610.0,199.0,152.0,151.0,0.0,700.0,112.0,102.0,188.0,1.6,1.12,24.0,1278.0,Hard,Moderately Safe
Telangana,Ranga Reddy,6.9,1298.0,0.0,397.0,117.0,85.0,41.0,0.0,350.0,120.0,12.0,99.0,1.5,1.37,24.0,718.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.02,1396.0,0.0,433.0,96.0,119.0,83.0,0.0,490.0,108.0,53.0,71.0,2.2,0.882,24.0,796.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.06,1340.0,0.0,421.0,85.0,102.0,117.0,0.0,440.0,94.0,50.0,83.0,0.6,1.78,24.0,789.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.3,2350.0,0.0,464.0,128.0,509.0,63.0,0.0,520.0,112.0,58.0,313.0,1.6,0.8,24.0,1469.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.2,1384.0,0.0,378.0,96.0,167.0,72.0,0.0,375.0,116.0,21.0,115.0,3.4,0.86,24.0,820.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.6,836.0,0.0,207.0,89.0,100.0,4.7,0.0,220.0,30.0,35.0,94.0,2.7,0.66,24.0,482.0,Hard,Safe
Telangana,Ranga Reddy,7.4,1429.0,0.0,384.0,124.0,111.0,48.0,0.0,405.0,110.0,32.0,111.0,4.2,1.42,24.0,773.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.2,2070.0,0.0,586.0,241.0,101.0,70.0,0.0,960.0,224.0,97.0,28.0,0.4,0.93,24.0,1120.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.7,545.0,0.0,140.0,99.0,14.0,4.1,0.0,160.0,38.0,16.0,46.0,1.2,0.64,24.0,304.0,Hard,Safe
Telangana,Ranga Reddy,7.3,2180.0,0.0,488.0,312.0,150.0,25.0,0.0,900.0,192.0,102.0,65.0,1.5,1.06,24.0,1147.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.2,1002.0,0.0,177.0,167.0,76.0,15.0,0.0,230.0,32.0,36.0,119.0,2.2,0.68,24.0,555.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.01,967.0,0.0,244.0,92.0,95.0,35.0,0.0,375.0,78.0,44.0,42.0,2.8,0.89,24.0,537.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.1,1614.0,0.0,629.0,117.0,111.0,9.0,0.0,610.0,156.0,53.0,86.0,0.0,1.83,24.0,915.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.7,1120.0,0.0,567.0,25.0,40.0,6.0,0.0,125.0,18.0,19.0,202.0,1.2,3.54,24.0,658.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.2,1184.0,0.0,403.0,78.0,85.0,85.0,0.0,420.0,104.0,39.0,73.0,5.3,0.68,24.0,715.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.1,1142.0,0.0,299.0,78.0,66.0,163.0,0.0,410.0,116.0,29.0,69.0,2.2,0.59,24.0,705.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.4,1490.0,0.0,366.0,142.0,135.0,128.0,0.0,460.0,108.0,46.0,143.0,1.8,0.81,24.0,927.0,Hard,Moderately Safe
Telangana,Ranga Reddy,7.4,438.0,0.0,98.0,39.0,20.0,64.0,0.0,140.0,32.0,15.0,26.0,4.3,0.46,24.0,259.0,Hard,Safe
Telangana,Medak,7.1,2540.0,0.0,635.0,312.0,173.0,159.0,0.0,740.0,136.0,97.0,246.0,2.4,1.1,24.0,1512.0,Hard,Moderately Safe
Telangana,Medak,6.9,1880.0,0.0,464.0,206.0,91.0,206.0,0.0,860.0,188.0,95.0,35.0,0.6,0.72,24.0,1105.0,Hard,Moderately Safe
Telangana,Medak,7.5,997.0,0.0,250.0,142.0,63.0,2.9,0.0,290.0,50.0,40.0,90.0,3.9,0.48,24.0,544.0,Hard,Safe
Telangana,Medak,7.4,703.0,0.0,305.0,35.0,39.0,20.0,0.0,260.0,76.0,17.0,40.0,3.7,1.66,24.0,418.0,Hard,Safe
Telangana,Medak,7.2,988.0,0.0,378.0,71.0,52.0,39.0,0.0,395.0,108.0,30.0,37.0,1.1,1.09,24.0,569.0,Hard,Moderately Safe
Telangana,Medak,7.08,1884.0,0.0,488.0,191.0,108.0,197.0,0.0,700.0,156.0,75.0,108.0,3.2,0.96,24.0,1137.0,Hard,Moderately Safe
Telangana,Medak,7.13,1629.0,0.0,476.0,206.0,81.0,47.0,0.0,640.0,164.0,56.0,68.0,2.7,0.72,24.0,915.0,Hard,Moderately Safe
Telangana,Medak,7.6,3180.0,0.0,732.0,397.0,345.0,49.0,0.0,360.0,64.0,49.0,617.0,9.4,1.49,24.0,1976.0,Hard,Moderately Safe
Telangana,Medak,7.34,2675.0,0.0,146.0,553.0,217.0,54.0,0.0,360.0,48.0,58.0,384.0,2.3,0.62,24.0,1406.0,Hard,Moderately Safe
Telangana,Medak,7.54,467.0,0.0,256.0,11.0,20.0,19.0,0.0,120.0,32.0,10.0,54.0,1.2,0.45,24.0,303.0,Hard,Safe
Telangana,Medak,7.41,285.0,0.0,98.0,11.0,40.0,19.0,0.0,105.0,34.0,4.9,18.0,0.5,0.82,24.0,186.0,Moderately,Safe
Telangana,Medak,6.8,1254.0,0.0,378.0,113.0,105.0,68.0,0.0,520.0,76.0,80.0,28.0,2.0,1.72,24.0,704.0,Hard,Moderately Safe
Telangana,Medak,7.04,1136.0,0.0,574.0,21.0,30.0,115.0,0.0,420.0,60.0,66.0,80.0,2.0,0.52,24.0,724.0,Hard,Moderately Safe
Telangana,Medak,7.35,474.0,0.0,49.0,50.0,70.0,52.0,0.0,145.0,30.0,17.0,31.0,0.8,1.63,24.0,280.0,Hard,Safe
Telangana,Medak,7.52,591.0,0.0,183.0,46.0,75.0,13.0,0.0,70.0,18.0,6.1,101.0,1.3,0.66,24.0,372.0,Moderately,Safe
Telangana,Medak,7.05,1394.0,0.0,317.0,113.0,100.0,199.0,0.0,490.0,104.0,56.0,73.0,2.6,0.65,24.0,841.0,Hard,Moderately Safe
Telangana,Medak,7.77,596.0,0.0,189.0,39.0,66.0,15.0,0.0,170.0,26.0,26.0,48.0,2.4,1.3,24.0,337.0,Hard,Safe
Telangana,Medak,7.61,1105.0,0.0,464.0,28.0,79.0,150.0,0.0,300.0,52.0,41.0,137.0,0.6,0.79,24.0,771.0,Hard,Moderately Safe
Telangana,Medak,7.26,1241.0,0.0,366.0,113.0,82.0,66.0,0.0,460.0,88.0,58.0,53.0,3.7,1.28,24.0,687.0,Hard,Moderately Safe
Telangana,Medak,7.7,380.0,0.0,165.0,21.0,19.0,14.0,0.0,130.0,40.0,7.3,27.0,2.1,0.68,24.0,232.0,Hard,Safe
Telangana,Medak,7.0,1295.0,0.0,452.0,85.0,90.0,66.0,0.0,380.0,100.0,32.0,109.0,22.0,1.25,24.0,780.0,Hard,Moderately Safe
Telangana,Medak,6.9,1100.0,0.0,256.0,92.0,43.0,194.0,0.0,380.0,124.0,17.0,52.0,47.0,1.32,24.0,726.0,Hard,Moderately Safe
Telangana,Medak,7.64,1173.0,0.0,500.0,57.0,68.0,13.0,0.0,360.0,92.0,32.0,88.0,38.0,1.76,24.0,693.0,Hard,Moderately Safe
Telangana,Medak,7.63,649.0,0.0,268.0,71.0,6.0,33.0,0.0,170.0,32.0,22.0,90.0,3.6,0.74,24.0,421.0,Hard,Safe
Telangana,Medak,7.31,1545.0,0.0,378.0,213.0,85.0,64.0,0.0,420.0,96.0,44.0,154.0,1.7,0.79,24.0,888.0,Hard,Moderately Safe
Telangana,Medak,7.7,330.0,0.0,153.0,14.0,11.0,3.7,0.0,75.0,20.0,6.1,39.0,5.0,0.79,24.0,192.0,Moderately,Safe
Tripura,Sepahijala,8.72,408.1,12.0,140.41,31.905,42.98,0.55,0.0,140.0,28.02,16.98,35.74,23.6,0.69,24.0,207.1,Hard,Moderately Safe
Tripura,South Tripura,8.68,553.0,18.0,225.88,63.81,14.12,0.06,0.0,165.0,26.02,24.26,80.05,3.08,0.75,24.0,293.6,Hard,Moderately Safe
Tripura,Dhalai,8.6,398.4,9.0,128.2,49.63,40.07,0.85,0.0,125.0,24.02,15.77,37.01,15.9,0.59,24.0,204.9,Hard,Moderately Safe
Tripura,Dhalai,8.54,361.0,12.0,140.41,14.18,23.85,0.29,0.0,180.0,26.02,27.9,7.64,3.06,0.66,24.0,186.8,Hard,Moderately Safe
Tripura,Dhalai,8.54,230.9,9.0,91.57,17.725,19.25,0.67,0.0,110.0,36.03,4.84,10.18,8.31,0.51,24.0,118.9,Moderately,Moderately Safe
Tripura,North Tripura,8.52,484.6,12.0,152.62,46.085,57.14,0.48,0.0,190.0,38.03,23.04,43.6,9.12,0.69,24.0,257.0,Hard,Moderately Safe
Tripura,Dhalai,8.43,190.2,6.0,91.57,17.725,15.88,1.02,0.0,75.0,16.01,8.49,24.81,2.94,0.55,24.0,98.39,Moderately,Safe
Tripura,Khowai,8.43,258.9,9.0,103.78,21.27,37.38,1.61,0.0,105.0,20.02,13.34,28.79,15.11,0.7,24.0,135.4,Moderately,Safe
Tripura,Khowai,8.41,199.8,9.0,103.78,21.27,11.41,0.23,0.0,90.0,22.02,8.48,20.12,15.17,0.46,24.0,103.8,Moderately,Safe
Tripura,Sepahijala,8.38,387.3,12.0,134.31,28.36,43.73,0.35,0.0,130.0,34.03,10.91,34.56,21.48,0.8,24.0,193.6,Hard,Safe
Tripura,North Tripura,8.33,395.3,18.0,164.83,31.905,25.72,0.8,0.0,180.0,20.02,31.54,29.83,2.84,0.65,24.0,208.0,Hard,Safe
Tripura,Khowai,8.32,280.2,15.0,134.31,17.725,31.18,0.75,0.0,140.0,26.02,18.19,22.34,19.07,0.56,24.0,145.0,Hard,Safe
Tripura,Gomti,8.32,170.9,6.0,73.26,17.725,134.01,1.18,0.0,75.0,26.02,2.41,65.1,34.69,0.41,24.0,88.78,Moderately,Safe
Tripura,North Tripura,8.3,515.0,6.0,85.47,88.625,50.38,0.83,0.0,160.0,26.02,23.05,30.03,18.3,0.65,24.0,269.7,Hard,Safe
Tripura,Sepahijala,8.3,508.0,0.0,67.15,74.445,2.11,0.23,0.0,155.0,30.02,19.4,6.98,4.97,0.84,24.0,251.3,Hard,Safe
Tripura,West Tripura,8.3,148.2,0.0,67.15,21.27,1.59,3.15,0.0,70.0,20.02,4.84,10.55,2.93,0.46,24.0,76.34,Moderately,Safe
Tripura,South Tripura,8.27,100.6,0.0,42.73,28.36,6.77,0.0,0.0,60.0,10.01,8.49,11.78,2.8,0.34,24.0,52.96,Soft,Safe
Tripura,North Tripura,8.24,199.3,0.0,67.15,49.63,19.91,1.49,0.0,110.0,30.02,8.48,22.99,2.24,0.8,24.0,103.4,Moderately,Safe
Tripura,West Tripura,8.18,105.7,0.0,67.15,10.635,9.38,0.0,0.0,55.0,12.01,6.06,8.87,2.61,0.48,24.0,55.32,Soft,Safe
Tripura,South Tripura,8.16,147.8,0.0,73.26,28.36,9.86,0.07,0.0,65.0,16.01,6.06,18.45,3.45,0.34,24.0,76.24,Moderately,Safe
Tripura,West Tripura,8.15,65.97,0.0,48.84,17.725,0.0,0.0,0.0,60.0,10.01,8.49,2.77,1.22,0.34,24.0,34.4,Soft,Unsafe
Tripura,West Tripura,8.15,234.6,0.0,109.89,35.45,0.22,0.28,0.0,90.0,2.0,20.63,21.12,7.68,0.54,24.0,122.3,Moderately,Safe
Tripura,Unakoti,8.11,357.4,15.0,207.57,28.36,12.37,0.29,0.0,170.0,30.02,23.04,25.6,3.53,0.74,24.0,188.7,Hard,Safe
Tripura,South Tripura,8.1,547.4,0.0,36.63,31.905,26.3,0.28,0.0,40.0,12.01,2.42,30.47,3.41,0.79,24.0,286.5,Soft,Safe
Tripura,South Tripura,8.09,159.3,0.0,48.84,24.815,8.58,0.06,0.0,75.0,10.01,12.13,6.05,3.72,0.47,24.0,83.03,Moderately,Safe
Tripura,Sepahijala,8.08,508.0,0.0,67.15,70.9,58.39,0.11,0.0,200.0,24.02,33.97,6.52,2.38,0.89,24.0,253.5,Hard,Safe
Tripura,South Tripura,8.07,213.1,0.0,42.73,24.815,32.67,2.35,0.0,95.0,20.02,10.91,7.55,5.14,0.42,24.0,112.4,Moderately,Safe
Tripura,North Tripura,8.06,497.7,0.0,61.05,116.985,29.79,2.32,0.0,105.0,18.01,14.55,48.51,10.96,0.29,24.0,261.2,Moderately,Safe
Tripura,South Tripura,8.05,103.6,0.0,30.52,31.905,8.59,0.01,0.0,45.0,12.01,3.63,12.42,3.05,0.36,24.0,54.96,Soft,Safe
Tripura,Unakoti,8.05,529.7,0.0,91.57,141.8,0.0,1.57,0.0,160.0,28.02,21.83,60.27,8.93,0.44,24.0,286.1,Hard,Unsafe
Tripura,South Tripura,8.04,159.9,0.0,48.84,28.36,1.9,0.12,0.0,65.0,10.01,9.7,8.67,0.86,0.33,24.0,81.47,Moderately,Safe
Tripura,South Tripura,8.03,153.8,0.0,67.15,14.18,18.28,0.03,0.0,75.0,16.01,8.49,9.69,5.58,0.57,24.0,79.17,Moderately,Safe
Tripura,West Tripura,8.01,138.2,0.0,85.47,14.18,4.41,0.0,0.0,80.0,20.02,7.27,9.31,4.07,0.5,24.0,72.13,Moderately,Safe
Tripura,South Tripura,8.0,107.2,0.0,103.78,10.635,16.05,0.2,0.0,65.0,12.01,8.49,22.32,3.09,0.39,24.0,57.02,Moderately,Safe
Tripura,South Tripura,7.97,81.34,0.0,30.52,24.815,0.0,0.0,0.0,50.0,10.01,6.06,4.34,1.31,0.26,24.0,49.87,Soft,Unsafe
Tripura,North Tripura,7.96,148.8,0.0,61.05,14.18,14.52,0.57,0.0,60.0,16.01,4.85,13.17,2.33,0.37,24.0,77.68,Soft,Safe
Tripura,North Tripura,7.94,181.7,0.0,67.15,24.815,15.72,1.38,0.0,70.0,18.01,6.06,17.49,5.46,0.28,24.0,94.9,Moderately,Safe
Tripura,South Tripura,7.9,518.7,15.0,225.88,60.265,16.56,0.01,0.0,165.0,18.01,29.12,80.73,3.09,0.73,24.0,270.1,Hard,Safe
Tripura,North Tripura,7.89,372.4,0.0,85.47,67.355,18.31,1.71,0.0,90.0,32.03,2.41,39.38,8.49,0.7,24.0,196.0,Moderately,Safe
Tripura,South Tripura,7.86,544.6,0.0,67.15,31.905,5.44,0.08,0.0,75.0,20.02,6.06,17.15,3.26,0.66,24.0,284.3,Moderately,Safe
Tripura,South Tripura,7.84,71.14,0.0,36.63,17.725,1.0,0.0,0.0,30.0,4.0,4.85,10.59,0.69,0.25,24.0,37.26,Soft,Safe
Tripura,Dhalai,7.83,309.7,0.0,48.84,60.265,9.04,4.51,0.0,75.0,18.01,7.27,19.61,8.63,0.39,24.0,159.3,Moderately,Safe
Tripura,North Tripura,7.82,151.2,0.0,61.05,10.635,9.72,0.93,0.0,70.0,14.01,8.49,3.81,2.03,0.64,24.0,78.61,Moderately,Safe
Tripura,Dhalai,7.78,166.1,0.0,61.05,21.27,17.91,1.46,0.0,55.0,12.01,6.06,22.61,3.21,0.46,24.0,85.59,Soft,Safe
Tripura,North Tripura,7.75,512.2,0.0,54.94,106.35,15.09,9.3,0.0,155.0,30.02,19.4,18.79,2.39,0.47,24.0,267.3,Hard,Safe
Tripura,Gomti,7.72,202.4,0.0,30.52,38.995,37.48,2.31,0.0,30.0,8.01,2.42,28.92,12.11,0.27,24.0,104.7,Soft,Safe
Tripura,Gomti,7.69,154.6,0.0,79.36,14.18,20.06,0.81,0.0,80.0,24.02,4.84,8.86,14.25,0.38,24.0,81.07,Moderately,Safe
Tripura,Gomti,7.68,168.9,0.0,54.94,17.725,26.1,1.74,0.0,65.0,16.01,6.06,17.93,2.33,0.35,24.0,87.84,Moderately,Safe
Tripura,North Tripura,7.68,88.59,0.0,54.94,10.635,4.6,0.06,0.0,60.0,10.01,8.49,4.84,1.05,0.42,24.0,46.27,Soft,Safe
Tripura,South Tripura,7.63,298.3,0.0,24.42,70.9,0.0,2.44,0.0,60.0,10.01,8.49,23.0,3.83,0.21,24.0,154.8,Soft,Unsafe
Tripura,Dhalai,7.58,87.46,0.0,36.63,10.635,9.33,0.88,0.0,40.0,8.01,4.85,6.79,3.55,0.27,24.0,44.86,Soft,Safe
Tripura,Gomti,7.49,170.0,0.0,67.15,14.18,30.55,1.61,0.0,75.0,14.01,9.7,18.15,2.45,0.36,24.0,88.11,Moderately,Safe
Tripura,Unakoti,7.47,275.0,0.0,85.47,49.63,15.5,1.35,0.0,150.0,20.02,24.26,6.14,8.53,0.45,24.0,145.8,Hard,Safe
Tripura,Gomti,7.47,154.7,0.0,36.63,31.905,9.38,4.87,0.0,45.0,8.01,6.06,19.96,4.54,0.25,24.0,80.35,Soft,Safe
Tripura,North Tripura,7.29,155.7,0.0,24.42,35.45,6.79,6.2,0.0,50.0,8.01,7.28,9.52,4.0,0.2,24.0,82.37,Soft,Safe
Tripura,Sepahijala,7.28,50.57,0.0,18.31,10.635,2.2,0.95,0.0,25.0,6.0,2.42,3.75,3.13,0.25,24.0,24.83,Soft,Safe
Uttar Pradesh,Bahraich,8.16,725.0,0.0,378.0,14.0,0.0,0.0,0.0,310.0,76.0,29.0,9.0,1.8,0.87,30.0,520.0,Hard,Moderately Safe
Uttar Pradesh,Bahraich,7.82,603.0,0.0,311.0,14.0,0.0,0.0,0.0,250.0,52.0,29.0,15.0,3.5,0.0,27.0,520.0,Hard,Unsafe
Uttar Pradesh,Balrampur,7.61,536.0,0.0,305.0,21.0,7.8,0.0,0.0,250.0,68.0,19.0,14.0,2.7,0.25,32.0,520.0,Hard,Safe
Uttar Pradesh,Balrampur,8.04,487.0,0.0,256.0,21.0,0.0,0.0,0.0,190.0,40.0,22.0,14.0,4.2,0.0,29.0,520.0,Hard,Unsafe
Uttar Pradesh,Balrampur,8.3,797.0,0.0,500.0,14.0,0.0,0.0,0.0,280.0,20.0,55.0,74.0,0.0,0.0,24.0,520.0,Hard,Moderately Safe
